Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_676.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_685.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_692.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_701.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_709.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_718.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_726.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_735.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_743.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_751.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_760.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_768.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_777.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_784.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_793.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_801.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_810.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_818.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_827.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_835.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_843.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_851.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_860.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_868.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_877.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_884.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_893.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_902.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_910.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_918.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_927.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_934.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_943.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_951.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_960.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_967.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_976.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_984.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_42_992.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_002.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_010.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_018.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_027.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_035.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_043.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_051.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_060.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_068.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_076.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_084.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_093.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_102.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_110.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_119.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_126.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_135.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_143.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_151.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_160.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_168.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_176.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_184.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_193.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_201.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_209.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_218.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_225.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_235.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_243.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_251.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_259.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_268.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_276.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_284.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_292.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_301.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_309.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_317.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_326.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_334.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_343.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_351.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_360.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_367.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_376.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_384.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_392.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_401.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_409.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_417.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_425.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_435.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_443.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_451.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_459.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_468.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_476.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_485.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_493.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_501.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_509.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_519.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_526.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_534.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_543.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_551.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_559.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_567.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_576.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_584.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_592.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_601.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_609.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_618.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_625.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_635.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_643.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_651.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_659.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_667.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_676.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_684.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_692.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_701.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_709.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_718.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_726.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_734.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_743.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_751.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_759.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_767.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_776.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_784.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_793.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_802.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_809.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_818.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_825.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_834.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_842.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_850.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_859.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_867.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_876.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_884.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_892.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_901.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_909.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_917.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_925.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_934.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_943.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_950.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
C:\Users\adeda\OneDrive\Documents\RoboticsUdacity\IMG\robocam_2022_06_30_13_51_43_959.jpg;0;0;0;0;124.1797;99.03359;356.8731;17.44964;1.279459
